"spotify_id","name","artists","daily_rank","daily_movement","weekly_movement","country","snapshot_date","popularity","is_explicit","duration_ms","album_name","album_release_date","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","time_signature"
"6tP2AFUZkz4PuUfssawUBn","BON TON (feat. Lazza, Blanco, Sfera Ebbasta & Michelangelo)","Drillionaire, Lazza, BLANCO, Sfera Ebbasta, Michelangelo",21,-1,-8,IT,2023-11-21,60,false,238533,"10",2023-06-28,0.676,0.81,11,-5.209,1,0.0411,0.0815,0.00000192,0.154,0.656,129.986,4
"5x9LonDyHxGUO2VzfHJHLE",COME VUOI,Geolier,22,0,-13,IT,2023-11-21,78,true,172615,IL CORAGGIO DEI BAMBINI,2023-01-06,0.756,0.631,8,-5.297,0,0.0502,0.13,0.0,0.0649,0.896,130.052,4
"6SiJ1o6148rcmF2BydC1LW",Nightmares,"Bresh, Pinguini Tattici Nucleari",23,0,-11,IT,2023-11-21,77,false,201782,Nightmares,2023-09-29,0.714,0.833,9,-4.268,1,0.0378,0.492,0.0,0.259,0.702,116.994,3
"7sBmJhD1J7qt33jgxH7Jf9",Che t’o dico a fa’,Angelina Mango,24,-2,26,IT,2023-11-21,61,false,187742,Che t’o dico a fa’,2023-10-06,0.647,0.683,11,-5.623,0,0.191,0.279,0.0,0.156,0.36,164.83,4
"7yS8LfvvFEhtGhKLk29j5a","2minuti",Calcutta ,25,0,-14,IT,2023-11-21,76,false,214291,RELAX,2023-10-20,0.764,0.593,8,-7.853,1,0.029,0.157,0.00000194,0.144,0.668,122.959,4
"0eUgmndC1CN1eijY6EKSaE",Papaya,VillaBanks,26,-1,-19,IT,2023-11-21,65,true,139714,VILLABANKS,2023-10-26,0.674,0.827,11,-6.125,0,0.0995,0.409,0.0,0.104,0.419,140.044,4
"2hHC2jw8qiE4IAPDGjU4Fu","Gelosa (feat. Shiva, Sfera Ebbasta, Guè)","Finesse, Shiva, Sfera Ebbasta, Guè",27,-1,-7,IT,2023-11-21,77,false,181611,"Gelosa (feat. Shiva, Sfera Ebbasta, Guè)",2023-02-24,0.726,0.672,7,-5.5,1,0.0704,0.0378,0.0,0.105,0.479,150.068,4
"2zuRZkoWxoNtKaA4Q44f44",RESPIRA (feat. Marracash),"Salmo, Noyz Narcos, Marracash",28,0,-22,IT,2023-11-21,76,true,223413,CVLT,2023-11-03,0.718,0.925,10,-4.151,0,0.343,0.135,0.0,0.234,0.653,124.967,4
"32rxE3UsuYr3KndIKPfMg6",Freaky (feat. Shiva & Niky Savage),"Slings, Shiva, Niky Savage, Finesse",29,0,-14,IT,2023-11-21,75,true,177576,TRAPHOUSE,2023-10-20,0.873,0.578,1,-7.063,0,0.276,0.0365,0.00016,0.105,0.681,98.996,4
"3G5VUAzCpvaaWEMk9NkHFT",Tutti,Calcutta ,30,0,-16,IT,2023-11-21,75,false,250894,RELAX,2023-10-20,0.544,0.482,2,-6.871,1,0.0346,0.679,0.0,0.181,0.322,134.98,4
"3nIDXarK9FuClYwZQTSoK2",DIMMI CHE NON È UN ADDIO,Holden,31,0,-14,IT,2023-11-21,71,false,177769,DIMMI CHE NON È UN ADDIO,2023-11-07,0.592,0.543,3,-6.154,1,0.0267,0.132,0.0,0.185,0.171,97.478,3
"34YxYcGtsAzI1K0SNAWMn1",Kiss You (F**k You) [feat. Geolier],"Yung Snapp, Geolier",32,-2,-11,IT,2023-11-21,75,true,207400,HOTEL MONTANA,2023-09-01,0.774,0.572,2,-7.104,1,0.0586,0.201,0.00000378,0.127,0.217,104.021,4
"2qrCResILkL1JFeRBrv3qA",bellissimissima <3,Alfa,33,0,-10,IT,2023-11-21,77,false,157031,bellissimissima <3,2023-05-12,0.734,0.841,10,-4.501,0,0.186,0.144,0.0,0.359,0.951,101.853,4
"7Da5kjy5GByLHE5OPQ4tpg",IL MALE CHE MI FAI (feat. Marracash),"Geolier, Marracash",34,0,-15,IT,2023-11-21,76,false,167339,IL CORAGGIO DEI BAMBINI - ATTO II,2023-04-07,0.735,0.798,6,-7.157,0,0.122,0.141,0.0,0.0991,0.51,109.044,4
"2E32Pv8w20r6ZH4oFecxOf",X CASO (feat. Sfera Ebbasta),"Geolier, Sfera Ebbasta",35,0,12,IT,2023-11-21,74,true,215421,IL CORAGGIO DEI BAMBINI,2023-01-06,0.781,0.464,10,-6.88,1,0.0443,0.334,0.0,0.138,0.322,100.021,4
"0YI32qkEhhUjoGVMGXDm8b",ANELLI E COLLANE (feat. ANNA),"Artie 5ive, ANNA",36,-5,-12,IT,2023-11-21,76,true,189015,ASPETTANDO LA BELLA VITA,2023-07-20,0.524,0.816,1,-6.787,1,0.126,0.129,0.0,0.322,0.489,96.503,4
"0JONs2ETXIHvYVxNris8Bf",TAXI SULLA LUNA,"Tony Effe, Emma, Takagi & Ketra",37,-3,-12,IT,2023-11-21,76,false,143500,TAXI SULLA LUNA,2023-06-08,0.861,0.735,8,-5.696,1,0.0835,0.0687,0.0,0.0996,0.604,120.015,4
"3mMjLv3IyxlEKmXg3JxCI5",Rubami la Notte,Pinguini Tattici Nucleari,38,0,-11,IT,2023-11-21,69,false,189583,Fake News,2022-12-02,0.547,0.882,7,-5.187,1,0.0379,0.0671,0.0,0.613,0.642,77.011,4
"2RqyqoJTECRr2py03ZmTvF",SPEDIZIONE PUNITIVA,"Neima Ezza, Simba La Rue, Nko",39,0,11,IT,2023-11-21,64,true,156479,SPEDIZIONE PUNITIVA,2023-11-15,0.61,0.703,2,-8.701,1,0.269,0.128,0.00000483,0.276,0.738,143.821,4
"4Y60H8heDsEpQ2hin2g6V5",Baby Mama,Don Pero,40,0,-11,IT,2023-11-21,75,true,151160,Baby Mama,2022-10-27,0.595,0.832,5,-5.331,0,0.0425,0.0345,0.0,0.149,0.243,90.475,4
"0xDhwzzCx7eamMB11VBgOo",Soraya,"Medy, Andry The Hitmaker",41,0,-8,IT,2023-11-21,71,true,180093,Soraya,2023-10-20,0.639,0.475,7,-8.445,0,0.0673,0.123,0.0,0.454,0.374,101.994,4
"7kvQDzIegURcWHLC0fZfrQ",Ancora,Rhove,42,0,0,IT,2023-11-21,74,true,171775,Ancora,2023-06-21,0.739,0.7,9,-8.157,1,0.0795,0.462,0.0,0.161,0.583,138.018,4
"1kZLATTXQa5BtEKH8GbW2U",Red Light,Tedua,43,-1,-11,IT,2023-11-21,74,false,167880,La Divina Commedia,2023-06-02,0.558,0.624,4,-6.567,1,0.0439,0.0678,0.0,0.0746,0.574,66.512,4
"0uXDSAM6q44glALKnQQyqW",Fantasmi (feat. Geolier),"Rose Villain, Geolier",44,0,-8,IT,2023-11-21,74,false,133266,Radio Gotham,2023-01-20,0.757,0.766,0,-5.386,1,0.116,0.506,0.0,0.175,0.457,97.971,4
"1ytp1BZurhOk14vErLhivu",Alta marea,"Coez, Frah Quintale",45,0,-17,IT,2023-11-21,67,false,171903,Lovebars,2023-09-08,0.737,0.75,4,-5.692,0,0.0432,0.054,0.0,0.123,0.813,109.988,4
"0MLu1cFYL4ikdRTdasCQT9",M' Manc (con Geolier & Sfera Ebbasta),"Shablo, Geolier, Sfera Ebbasta",46,0,4,IT,2023-11-21,72,false,180000,M' Manc (con Geolier & Sfera Ebbasta),2020-06-11,0.703,0.704,6,-6.117,0,0.0641,0.048,0.0,0.41,0.725,139.933,4
"7fUYUcWy853HS8YJn0b3Sr",Sleigh Ride,The Ronettes,47,0,3,IE,2023-11-21,70,false,181266,Sleigh Ride,2020-12-04,0.529,0.772,2,-7.013,1,0.0287,0.403,0.00000221,0.316,0.853,91.751,4
"4Yg2w0P29BBBMixyeNjDtj",Do They Know It's Christmas? - 1984 Version,Band Aid,48,0,2,IE,2023-11-21,75,false,222533,Do They Know It’s Christmas?,1984-11-25,0.598,0.643,0,-6.933,1,0.0364,0.164,0.0000335,0.0992,0.349,115.41,4
"6Qyc6fS4DsZjB2mRW9DsQs",Iris,The Goo Goo Dolls,49,-4,-16,IE,2023-11-21,87,false,289533,Dizzy up the Girl,1998-09-11,0.315,0.715,11,-8.072,0,0.0362,0.00125,0.00000797,0.0942,0.497,155.925,3
"27RYrbL6S02LNVhDWVl38b",Happy Xmas (War Is Over) - Remastered 2010,"John Lennon, Yoko Ono",50,0,0,IE,2023-11-21,79,false,214333,Signature Box,2010-10-05,0.321,0.64,2,-10.023,1,0.0324,0.28,0.0,0.718,0.414,146.172,3
"7F4tV8SiUy6itZTdAzdafO",penjaga hati,Nadhif Basalamah,1,0,0,ID,2023-11-21,88,false,260346,penjaga hati,2023-06-21,0.509,0.359,2,-8.993,1,0.0279,0.879,0.0289,0.19,0.329,155.799,4
"26cvTWJq2E1QqN4jyH2OTU",Tak Segampang Itu,Anggi Marito,2,0,0,ID,2023-11-21,86,false,231100,Tak Segampang Itu,2022-12-02,0.506,0.438,5,-7.069,1,0.0268,0.759,0.00000864,0.109,0.178,129.538,4
"6XsFgTG4dY768oIB4Dmeu0",Jiwa Yang Bersedih,Ghea Indrawari,3,0,1,ID,2023-11-21,86,false,278219,Jiwa Yang Bersedih,2023-05-18,0.363,0.391,2,-8.429,1,0.0281,0.805,0.00000134,0.115,0.451,97.377,4
"2GUp5FWzjfs422g45y16HQ",Bersamamu,Jaz,4,0,-1,ID,2023-11-21,82,false,220945,Bersamamu,2023-06-09,0.424,0.583,7,-7.282,0,0.0343,0.371,0.000413,0.0599,0.456,73.856,4
"2NjbJR8y083mOV59255QSe",Nanti Kita Seperti Ini,Batas Senja,5,0,0,ID,2023-11-21,84,false,209647,Nanti Kita Seperti Ini,2022-09-27,0.532,0.428,0,-7.255,1,0.0252,0.291,0.000233,0.0972,0.404,84.824,4
"7wlfGt5NkpPT6nRC6yCr7u",Bercinta Lewat Kata - OST Jatuh Cinta Seperti di Film-Film,Donne Maula,6,0,0,ID,2023-11-21,82,false,169000,Bercinta Lewat Kata (OST Jatuh Cinta Seperti di Film-Film),2023-07-26,0.598,0.3,5,-11.778,1,0.072,0.919,0.00186,0.103,0.374,119.831,3
"7BeoO0doT2iLnmY6wnnexQ",Eldorádó,"DESH, Azahriah",7,0,43,HU,2023-11-21,52,true,113842,A bús barista balladái,2023-11-16,0.69,0.611,11,-5.392,0,0.308,0.0847,0.00000515,0.166,0.771,95.226,4
"2IetMd5ZFurl1sjSAqhq2O",ceremónia,"Azahriah, DESH",8,-3,-3,HU,2023-11-21,65,true,273818,tripq,2023-08-24,0.678,0.625,1,-8.855,0,0.12,0.496,0.00168,0.295,0.361,109.98,4
"2EAvOY1uymm5ZAd0ZbnnPW",introvertált dal,Azahriah,9,-3,-3,HU,2023-11-21,63,true,169841,memento,2023-05-01,0.652,0.815,1,-4.849,1,0.0606,0.126,0.0,0.109,0.823,151.046,4
"5ZY255MSISgMrvHmRZux1E","3korty",Azahriah,10,-3,-7,HU,2023-11-21,65,true,193398,memento,2023-05-01,0.825,0.69,0,-6.943,0,0.114,0.223,0.0,0.111,0.315,103.049,4
"2xsW0zHw5m6CYVNRpjaBDB",Mini Krúbi,Krúbi,11,0,39,HU,2023-11-21,48,true,272386,III. Krúbi,2023-11-17,0.805,0.804,11,-7.016,1,0.249,0.198,0.0,0.0904,0.367,90.032,4
"71gCKC1ao9dnWS1r6EHFUa",How we do,DESH,12,0,38,HU,2023-11-21,51,false,161413,A bús barista balladái,2023-11-16,0.782,0.692,4,-4.362,0,0.138,0.178,0.000271,0.123,0.601,91.991,4
"3slZDC1KYm6oV6KMr2BuXw",Ganxsta Zolee Tehet Mindenről,Krúbi,13,-2,37,HU,2023-11-21,43,true,304893,III. Krúbi,2023-11-17,0.772,0.738,6,-8.092,0,0.238,0.0386,0.0,0.159,0.453,96.948,4
"5TmzMu4UXoUwQe3kONqNns",Kopott szavak,Ekhoe,14,0,-7,HU,2023-11-21,61,true,163137,Kopott szavak,2023-10-27,0.786,0.427,1,-9.612,1,0.446,0.00719,0.0,0.153,0.441,152.923,4
"0dqnJ3Qa6XQHaljGJg92ix",NULLAKÖZÖD,"Beton.Hofi, ANUBII$",15,0,35,HU,2023-11-21,48,false,140917,NULLAKÖZÖD / TÜKÖRTEREM,2023-11-17,0.869,0.548,4,-9.733,0,0.191,0.0296,0.0000401,0.0705,0.303,108.965,4
"2GNCDexNq9O4PLH0Mubdv9",Elaludni,DESH,16,0,34,HU,2023-11-21,49,false,150333,A bús barista balladái,2023-11-16,0.706,0.669,9,-4.265,0,0.21,0.26,0.00000677,0.243,0.501,180.023,4
"5p3F8ZyKGGGp4IZYRBr4pI",Zurbaran,TOQUEL,7,0,-3,GR,2023-11-21,68,true,165944,"1111",2023-11-09,0.766,0.572,4,-9.664,0,0.217,0.107,0.00000114,0.289,0.288,143.971,4
"0fxSLGBSsetmHSO98Xm0Km",G63,"TOQUEL, Bloody Hawk",8,0,-1,GR,2023-11-21,63,true,204950,"1111",2023-11-09,0.659,0.561,1,-8.984,1,0.402,0.222,0.0,0.0929,0.548,149.795,4
"2HtBhiPTlE1bFElYq9kGv0",Fake Love,"TOQUEL, RACK, Beyond",9,0,-3,GR,2023-11-21,67,true,161511,"1111",2023-11-09,0.691,0.648,4,-7.897,0,0.21,0.104,0.00000241,0.0966,0.443,90.04,4
"7axy7PVFNdKylwB5JEuPV6",Ekptotos Aggelos,Nikos Oikonomopoulos,10,0,8,GR,2023-11-21,63,false,263015,Ekptotos Aggelos,2023-11-17,0.703,0.764,9,-4.87,0,0.0323,0.207,0.0,0.116,0.533,121.971,4
"4ZMb2KrcIvgVIxqFRti1Fl",SOS,"Kidd, Lil Koni",11,-1,0,GR,2023-11-21,70,true,170322,SOS,2023-10-18,0.721,0.621,6,-8.261,0,0.134,0.616,0.000551,0.106,0.358,124.03,4
"0Wl2xRQZH2c5GdYLJIGCaN",ANASAINO KAI ZALIZOMAI,"LILA, Sin Laurent, Beyond",12,-1,0,GR,2023-11-21,69,false,158085,ANASAINO KAI ZALIZOMAI,2023-10-11,0.771,0.773,4,-5.752,0,0.0438,0.393,0.0,0.295,0.667,127.987,4
"3wpspGmdx96y319VEc99LG",STAR THS GEITONIAS,"Strat, DIFF, Ivan Greko",13,0,1,GR,2023-11-21,65,true,192000,STAR THS GEITONIAS,2023-11-08,0.724,0.734,6,-6.185,1,0.198,0.378,0.0,0.0715,0.663,159.936,4
"092cosCIwDmGcBJuWfClwz",MONROE,"Hawk, TOQUEL, Baghdad",14,0,2,GR,2023-11-21,70,true,149773,MONROE,2023-09-21,0.894,0.457,11,-9.046,0,0.332,0.144,0.00000398,0.0829,0.453,97.981,4
"47ApwqRNvbUZ0QBoxpaxqn",Asfaltos,"TOQUEL, Beyond",15,0,-6,GR,2023-11-21,66,true,175280,"1111",2023-11-09,0.666,0.61,8,-9.038,0,0.0575,0.118,0.00000226,0.103,0.207,140.145,4
"2DzButYxP3txbMm0IJIFxX",ZIM ZIMMA,"Mente Fuerte, Trannos, Ramoon",16,0,3,GR,2023-11-21,63,true,151794,ZIM ZIMMA,2023-11-07,0.854,0.192,11,-28.418,0,0.201,0.23,0.0000603,0.194,0.82,116.934,4
"60vt0ejRx1TMZ5tlsTvwUD",GIPSY TRAP,"Lava, ROPEX LATERIO",17,0,7,GR,2023-11-21,63,true,177600,GIPSY TRAP,2023-11-01,0.82,0.621,4,-7.932,0,0.0447,0.111,0.000839,0.0919,0.447,100.026,4
"6mxVtY0iDdOkzcoqwbXdhI",FREESTYLE,FLY LO,18,0,2,GR,2023-11-21,64,true,137400,FREESTYLE,2023-11-07,0.858,0.622,10,-11.018,0,0.197,0.25,0.0000297,0.102,0.686,100.003,4
"78OyiEbWmcxWGWyNVUugAY",Drive By,"TOQUEL, Beyond",19,0,-4,GR,2023-11-21,63,true,160146,"1111",2023-11-09,0.716,0.638,6,-10.151,0,0.0541,0.601,0.000694,0.323,0.305,110.072,4
"2ouWSRC1YsQX6JAwosfTFJ",ME N U,"RACK, Sin Laurent",20,0,1,GR,2023-11-21,69,true,165000,ME N U,2023-08-14,0.826,0.667,7,-6.665,0,0.0669,0.29,0.00446,0.124,0.833,120.076,4
"0jVTOnmmmhhbgriZBBV0JC",Gdysou,"APON, Eleni Foureira",21,0,29,GR,2023-11-21,50,false,175714,Gdysou,2023-11-17,0.731,0.439,5,-7.649,0,0.0988,0.241,0.00000182,0.0838,0.538,83.987,4
"2ZTxf5fvD1tXEEyjUcYxN1",ATOUTALER,"LILA, Beyond, Sin Laurent",22,-1,0,GR,2023-11-21,67,false,142031,ATOUTALER,2023-07-11,0.787,0.632,10,-7.138,0,0.0623,0.564,0.00000329,0.0819,0.703,98.002,4
"0nNlBtm1vuo9vlU9PYYuc5",MOTORA,"Bres, Verde",23,0,3,GR,2023-11-21,60,true,113200,MOTORA,2023-11-10,0.766,0.889,6,-4.781,0,0.194,0.534,0.0,0.107,0.883,140.958,4
"46EdocEk7a205VzqQAjH84",Ferma,"TOQUEL, Roran, Beyond",24,-2,-11,GR,2023-11-21,63,true,169569,"1111",2023-11-09,0.753,0.519,0,-7.719,1,0.185,0.136,0.0,0.0807,0.455,77.489,4
"5nM5TStrOQt5HQAt4VzyHz",No Sleep,"Light, Trannos",25,0,0,GR,2023-11-21,68,true,213733,No Sleep,2023-08-11,0.752,0.714,8,-6.604,0,0.0376,0.37,0.0,0.234,0.681,122.911,4
"3q6ayHzfLJIx22oQXoYlyi",DEJA VU,"LILA, RACK, Beyond",26,0,1,GR,2023-11-21,67,false,157181,DEJA VU,2023-05-09,0.55,0.705,5,-5.895,0,0.225,0.514,0.0,0.103,0.383,126.684,5
"3nfvdRKJiaOXrznB5P2FHD",PROSOPIKA FREESTYLE,"TOQUEL, Beyond",27,-1,-10,GR,2023-11-21,62,true,199411,"1111",2023-11-09,0.656,0.518,1,-8.727,1,0.432,0.0882,0.000019,0.499,0.217,113.234,5
"0ifihkLHfnm6Ym3jekzZQv",Euro Gangsta,Mad Clip,28,0,1,GR,2023-11-21,67,false,159340,Euro Gangsta,2023-10-20,0.78,0.85,1,-5.056,1,0.0351,0.0058,0.0,0.12,0.115,122.043,4
"0ZXqymmpvFMwb2FmR48C6F",KOITA ME,"Lava, Paris Kalpos",29,0,-1,GR,2023-11-21,66,true,126750,KOITA ME,2023-08-28,0.785,0.688,0,-7.176,1,0.0586,0.0936,0.0,0.275,0.393,99.998,4
"3qbFPHgr08BxwBKVNQOWjJ",MI TESORO,"Saske, Ramoon",30,-2,0,GR,2023-11-21,66,false,112211,MI TESORO,2023-07-05,0.742,0.739,6,-10.224,0,0.222,0.149,0.0,0.219,0.552,106.068,4
"3oPgG0q2SRyXQUP6UQlIU2",NARNIA,Roi 6/12,31,0,19,GR,2023-11-21,54,false,157455,NARNIA,2023-11-14,0.793,0.652,7,-12.449,1,0.0436,0.321,0.0215,0.0924,0.666,124.983,4
"61a8gUhQhA4bBCIiRxvk4J","90s","Light, Destiny, KONY",32,0,3,GR,2023-11-21,66,true,174411,"90s",2023-09-15,0.563,0.765,1,-5.767,1,0.288,0.03,0.0,0.304,0.698,101.973,4
"7pQJFF9uu0GpVbHoDtW3sl",AGAPI - Remix,"Sigma, Light",33,0,6,GR,2023-11-21,65,true,180645,AGAPI (Remix),2023-05-08,0.68,0.676,2,-8.265,0,0.131,0.19,0.0,0.108,0.486,92.956,4
"3iMoGTwFBESWpqyrpsIO41",Stress,"Mel, Light",34,0,16,GR,2023-11-21,51,true,225142,Stress,2023-11-17,0.744,0.658,8,-7.287,0,0.116,0.125,0.0,0.158,0.0781,104.926,4
"3cGYbsm5YpNMSSyUjTvlzw",Blue Iguana,"Hawk, X ORFEAS",35,-2,8,GR,2023-11-21,64,true,102222,"5D",2023-05-25,0.928,0.741,11,-9.145,0,0.256,0.178,0.202,0.33,0.264,107.972,4
"7tm2QxjUmrjkZZMdHrgFhf",MADONNA,Roi 6/12,36,0,-4,GR,2023-11-21,65,true,139446,MADONNA,2023-10-02,0.879,0.514,11,-11.154,1,0.0627,0.298,0.000402,0.107,0.637,104.974,4
"0loJREraQLLtQxO6oq1R5X",IBRA,SNIK,37,0,7,GR,2023-11-21,67,true,139353,IBRA,2023-10-11,0.622,0.759,9,-1.441,1,0.229,0.111,0.0,0.13,0.275,90.728,4
"0pqkfIGOaW41isgsnzdGpQ",Ola Kala,Trannos,38,-1,-7,GR,2023-11-21,64,true,186428,Ola Kala,2023-10-25,0.94,0.921,0,-4.522,0,0.0595,0.146,0.0,0.0539,0.968,140.039,4
"2ILpP6nlR7QndbxtzLbZ7K",Simadi,Anastasia,39,0,1,GR,2023-11-21,64,false,177150,Efhi,2023-06-16,0.877,0.531,4,-5.327,0,0.0573,0.24,0.0,0.053,0.269,99.98,4
"4R2e2aZ1oHB2kZkJTKJtCY",WKEANOUS,"RACK, BeTaf Beats, Beyond",40,-1,-2,GR,2023-11-21,65,true,150857,WKEANOUS,2023-07-24,0.695,0.789,8,-8.12,0,0.0887,0.0801,0.00287,0.079,0.444,105.033,4
"4HrtkH6VWOqrstEi1psSux",KAPOTE,"Kidd, MUNEYLXRD, Fullife",41,0,-5,GR,2023-11-21,64,false,155166,KAPOTE,2023-03-23,0.735,0.637,10,-9.801,0,0.0358,0.432,0.0000407,0.112,0.523,124.98,4
"1ETfPljlgGcoHzpAcagBAA",Jimmy Choo,Roi 6/12,42,-2,-8,GR,2023-11-21,65,true,159280,Stripclub - Jimmy Choo,2023-08-31,0.767,0.538,11,-10.159,1,0.0968,0.113,0.0000101,0.119,0.752,93.05,4
"36t254os2gXg53f7728E2F",PRONTO,"Tugan, Ortiz, Skoul",43,0,-2,GR,2023-11-21,63,true,186239,STILL ARISE,2022-12-01,0.841,0.491,7,-9.141,1,0.337,0.336,0.00000252,0.269,0.452,120.832,4
"5cOMNVN6kTWvOdcLd7SWej",SPITI,"SIDARTA, Yll Limani",44,0,-11,GR,2023-11-21,66,false,242696,SPITI,2023-10-26,0.693,0.68,2,-7.408,0,0.0661,0.468,0.000001,0.118,0.351,88.888,4
"3EYVgA1fsZ3ZrcE5vpIzYf","9MM","RACK, Oge",45,-1,1,GR,2023-11-21,64,true,141030,"9MM",2023-06-19,0.81,0.814,1,-6.116,0,0.0646,0.0945,0.015,0.108,0.655,96.973,4
"3ZuF0xpOCCxip47EX4zOmu",WHO'S NEXT,"RICTA, Night Grind",46,0,-4,GR,2023-11-21,62,true,145655,WHO'S NEXT,2023-11-02,0.714,0.755,0,-8.525,1,0.459,0.499,0.00189,0.138,0.386,145.058,4
"3kzXT2poHInDISrXOgT1PR",Solitaire,Werenoi,37,0,-4,FR,2023-11-21,73,true,146440,Telegram,2022-10-28,0.753,0.717,1,-8.438,0,0.0384,0.151,0.00258,0.0988,0.601,117.952,4
"3D29kjUyWxsT3jUUTtARVQ",DIE,Gazo,38,-2,-2,FR,2023-11-21,75,true,240413,KMT,2022-07-01,0.695,0.63,8,-7.16,0,0.035,0.229,0.0,0.118,0.55,130.968,4
"7EO5oDxrq2dvYDgBjFvFYY",LA RUE,"No Limit, Gazo, Damso",39,0,-2,FR,2023-11-21,75,true,225137,LA RUE,2023-06-05,0.713,0.59,2,-8.651,0,0.196,0.348,0.00000199,0.123,0.578,138.065,4
"7d391WfC0HtftRcetDFQUy",Nouvelles,PLK,40,0,-19,FR,2023-11-21,75,true,179653,"2069'",2023-04-13,0.536,0.655,11,-7.636,0,0.22,0.011,0.000498,0.106,0.434,196.007,4
"0i9RysNKssk6syOrKDX3U2",FLEURS (feat. Tiakola),"Gazo, Tiakola",41,0,0,FR,2023-11-21,74,true,210933,KMT,2022-07-01,0.673,0.636,10,-7.431,1,0.0771,0.268,0.0,0.108,0.438,127.021,4
"7tChNCtleS9bUPD4uDXvJf",Le feu,"Kendji Girac, Vianney",42,-7,-7,FR,2023-11-21,72,false,237160,L'école de la vie,2022-11-11,0.667,0.746,1,-4.175,1,0.0451,0.261,0.0,0.0566,0.549,88.038,4
"66TAAKeoOD0cFpVRug9IXZ",Demain,PLK,43,0,-3,FR,2023-11-21,73,true,183013,"2069'",2023-04-13,0.726,0.675,1,-8.251,1,0.16,0.272,0.0,0.121,0.846,137.954,4
"1HCbElP3lfeVIjHvANkroy",CODE BARRE,Lacrim,44,-6,3,FR,2023-11-21,67,true,241480,SALE ÉPOQUE,2023-11-08,0.524,0.846,11,-7.874,0,0.811,0.336,0.0,0.0924,0.51,79.301,1
"22skzmqfdWrjJylampe0kt",Can't Hold Us (feat. Ray Dalton),"Macklemore & Ryan Lewis, Macklemore, Ryan Lewis, Ray Dalton",45,-8,1,FR,2023-11-21,87,false,258431,The Heist,2012-10-09,0.633,0.927,2,-4.468,1,0.0839,0.0267,0.0,0.0986,0.88,146.097,4
"656vbT8JKkVx7g1yG12L89",Avec Toi,OBOY,46,0,-4,FR,2023-11-21,73,true,193813,OMEGA,2019-07-12,0.661,0.666,10,-5.932,0,0.0277,0.457,0.0,0.13,0.381,92.475,4
"17phhZDn6oGtzMe56NuWvj",Lose Control,Teddy Swims,47,-6,3,FR,2023-11-21,82,false,210688,I've Tried Everything But Therapy (Part 1),2023-09-15,0.561,0.604,9,-4.409,1,0.0337,0.199,0.000019,0.104,0.242,159.92,3
"22dUzMFttcR3uU17NcOAIv",Desire (with Sam Smith),"Calvin Harris, Sam Smith",48,-5,2,FR,2023-11-21,87,false,179161,Desire (with Sam Smith),2023-07-28,0.587,0.924,11,-5.433,0,0.0457,0.0311,0.0171,0.23,0.509,140.009,4
"07fbDnkKdZGk1gLvknxrns",RUNAWAY,OneRepublic,49,-2,1,FR,2023-11-21,81,false,143264,RUNAWAY,2023-05-26,0.624,0.684,3,-5.507,0,0.0513,0.0336,0.0,0.0771,0.75,163.033,4
"72EzFi8h1H2MImmS2ZoSTr",DIS-MOI (feat. SDM),"Guy2Bezbar, SDM",50,0,0,FR,2023-11-21,56,true,175946,AMBITION,2023-11-17,0.727,0.66,2,-5.84,0,0.0655,0.221,0.0000235,0.0896,0.83,74.977,4
"6ik7RSb2fOJevYEFMu2P1A",Silkkii (feat. Joalin),"DAVI, Joalin",1,0,0,FI,2023-11-21,65,true,128406,Silkkii (feat. Joalin),2023-11-10,0.728,0.797,8,-3.756,0,0.0901,0.18,0.00127,0.186,0.508,90.973,4
"150cifhtXjdhDdr07scSVG",Taulut (feat. Costi),"HUGO, Costi",2,0,0,FI,2023-11-21,71,false,197027,Taulut (feat. Costi),2023-09-08,0.743,0.742,6,-5.982,1,0.0721,0.152,0.0000455,0.37,0.459,129.973,4
"3rK7sL207zzuVPq5iX0qpM",Demoneista ystävii,Etta,3,0,0,FI,2023-11-21,66,false,181007,Demoneista ystävii,2023-11-03,0.645,0.691,6,-5.183,0,0.0461,0.0499,0.00000176,0.203,0.602,134.033,4
"7CxxYcWRv53v2JTyqdb6Ub",DNA,Costi,4,0,46,FI,2023-11-21,45,false,160002,Coast to Costi,2023-11-16,0.806,0.615,8,-6.636,0,0.0479,0.166,0.00504,0.496,0.425,119.988,4
"4haz2w5fIZagLEIOig3FGK",Kiireinen nainen (feat. ibe),"Turisti, ibe",5,0,3,FI,2023-11-21,67,false,184647,Kiireinen nainen (feat. ibe),2023-09-29,0.846,0.847,5,-4.506,1,0.0458,0.171,0.0,0.25,0.884,117.011,4
"2URHZHXAM122hwjNhBx1e1",Feimii,"Lauri Haav, Gettomasa",6,-1,0,FI,2023-11-21,61,true,182546,Aino,2023-10-26,0.73,0.717,8,-4.998,1,0.0466,0.00146,0.0,0.167,0.217,100.04,4
"0XjX9s0XWOKZc8PLuW02wJ",COCO LOCO,Maluma,47,-2,3,ES,2023-11-21,74,false,166734,Don Juan,2023-08-25,0.783,0.868,7,-2.961,0,0.0591,0.19,0.0,0.165,0.727,109.977,4
